"date","steps","floors","rest_hr","exercise_minutes","stand_minutes","walk_hr","run_start_time","run_distance","mi_min_pace","run_duration","run_active_duration","run_avg_hr","max_heartrate","mi_min_max_pace","strava_elev_gain","sleep_start_time","sleep_end_time","sleep_duration","sleep_efficienty","asleep_min","awake_min","time_in_bed","hours_asleep","sleep_start_hour","sleep_end_hour","awake_pct","month","day","week","year","mo_yr","steps_yesterday","steps_7_day_avg","steps_14_day_avg","steps_30_day_avg","steps_100_day_avg","steps_200_day_avg","floors_yesterday","floors7dayAvg","floors14dayAvg","floors30dayAvg","floors100dayAvg","floors200dayAvg","rest_hr_yesterday","rest_hr_7_day_avg","rest_hr_14_day_avg","rest_hr_30_day_avg"
2018-04-20,8471,18,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:43:30","06:22:30",459,98,448,11,459,7.46666666666667,"10pm","6am",0.0245535714285714,"April","Friday",2018-04-15,2018,"April 2018",12648,12269.5714285714,11022.1428571429,11592.6333333333,NA,NA,24,25.5714285714286,22.9285714285714,23.9333333333333,NA,NA,59,60,60.3571428571429,60.7333333333333
2018-04-21,7377,11,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,76,0,76,NA,NA,NA,0,"April","Saturday",2018-04-15,2018,"April 2018",8471,10814.5714285714,11488.3571428571,11399.8666666667,NA,NA,18,21.4285714285714,24.1428571428571,23.2333333333333,NA,NA,60,59.8571428571429,60.2857142857143,60.6333333333333
2018-04-21,7377,11,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:25:30","07:06:30",461,98,449,11,461,7.48333333333333,"11pm","7am",0.0244988864142539,"April","Saturday",2018-04-15,2018,"April 2018",7377,10932,11876.4285714286,11128.0666666667,NA,NA,11,22.4285714285714,24.8571428571429,22.2,NA,NA,60,59.7142857142857,60.2142857142857,60.5333333333333
2018-04-22,12674,14,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,101,13,114,NA,NA,NA,0.128712871287129,"April","Sunday",2018-04-22,2018,"April 2018",7377,10602.8571428571,11848.7142857143,11101.2666666667,NA,NA,11,23.7142857142857,25,22.5333333333333,NA,NA,60,59.7142857142857,60.1428571428571,60.4666666666667
2018-04-23,15253,42,60,NA,NA,NA,"09:36:46",2.059398,8.21437462145087,16.9166666666667,16.9166666666667,173,NA,NA,NA,"22:33:00","06:28:30",475,96,449,20,475,7.48333333333333,"10pm","6am",0.044543429844098,"April","Monday",2018-04-22,2018,"April 2018",12674,10300.2857142857,11466.9285714286,11312.0333333333,NA,NA,14,19.2857142857143,22.9285714285714,22.9,NA,NA,60,59.7142857142857,60.1428571428571,60.4333333333333
2018-04-24,13350,33,61,NA,NA,NA,"10:34:19",2.148528,8.22268393368235,17.6666666666667,17.6666666666667,171,NA,NA,NA,"22:00:30","06:26:00",505,96,482,22,505,8.03333333333333,"10pm","6am",0.045643153526971,"April","Tuesday",2018-04-22,2018,"April 2018",15253,10983,11818.6428571429,11323.2,NA,NA,42,22,24.3571428571429,22.9,NA,NA,60,59.7142857142857,60.1428571428571,60.4
2018-04-25,10056,18,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:11:30","06:22:30",551,97,532,19,551,8.86666666666667,"9pm","6am",0.0357142857142857,"April","Wednesday",2018-04-22,2018,"April 2018",13350,11021.4285714286,11878.8571428571,11365.7333333333,NA,NA,33,21.8571428571429,24.5,23.2,NA,NA,61,60,60.1428571428571,60.4333333333333
2018-04-26,12517,25,61,NA,NA,NA,"10:26:28",2.160421,8.13113123167506,17.5666666666667,17.5666666666667,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"April","Thursday",2018-04-22,2018,"April 2018",10056,10651.1428571429,11460.3571428571,11247.5333333333,NA,NA,18,21,23.2857142857143,22.7,NA,NA,61,60.2857142857143,60.1428571428571,60.5
2018-04-27,7347,5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,62,3,66,NA,NA,NA,0.0483870967741935,"April","Friday",2018-04-22,2018,"April 2018",12517,11229.1428571429,11021.8571428571,11238.8333333333,NA,NA,25,22,21.7142857142857,22.4666666666667,NA,NA,61,60.4285714285714,60.1428571428571,60.5666666666667
2018-04-27,7347,5,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:00:00","06:20:30",500,97,487,13,500,8.11666666666667,"10pm","6am",0.026694045174538,"April","Friday",2018-04-22,2018,"April 2018",7347,11224.8571428571,11078.4285714286,10976.3,NA,NA,5,21.1428571428571,21.7857142857143,21.6666666666667,NA,NA,60,60.4285714285714,60.0714285714286,60.6
2018-04-28,3645,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:42:30","09:28:30",586,96,549,22,586,9.15,"11pm","9am",0.0400728597449909,"April","Saturday",2018-04-22,2018,"April 2018",7347,11220.5714285714,10911.7142857143,10669.3666666667,NA,NA,5,20.2857142857143,22,21.2333333333333,NA,NA,60,60.4285714285714,60.0714285714286,60.6
2018-04-29,17566,22,61,NA,NA,NA,"17:12:41",2.050252,7.9908876242205,16.4166666666667,16.3833333333333,168,NA,NA,NA,NA,NA,NA,89,76,9,85,NA,NA,NA,0.118421052631579,"April","Sunday",2018-04-29,2018,"April 2018",3645,9930.71428571429,10115.5,10583.1,NA,NA,4,18.8571428571429,19.0714285714286,21.1666666666667,NA,NA,61,60.5714285714286,60.1428571428571,60.6
2018-04-30,14248,46,61,NA,NA,NA,"10:10:20",2.155077,8.17449523458636,17.6666666666667,17.6166666666667,170,NA,NA,NA,"22:35:00","06:36:30",481,96,463,18,481,7.71666666666667,"10pm","6am",0.0388768898488121,"April","Monday",2018-04-29,2018,"April 2018",17566,10261.1428571429,10622.0714285714,10892,NA,NA,22,16,19,21.5666666666667,NA,NA,61,60.7142857142857,60.2142857142857,60.5666666666667
2018-04-30,14248,46,61,NA,NA,NA,"10:10:20",2.155077,8.17449523458636,17.6666666666667,17.6166666666667,170,NA,NA,NA,"22:35:00","06:36:30",481,96,463,18,481,7.71666666666667,"10pm","6am",0.0388768898488121,"April","Monday",2018-04-29,2018,"April 2018",14248,10389.4285714286,10705.4285714286,11055.7,NA,NA,46,17.8571428571429,19.8571428571429,22.5333333333333,NA,NA,61,60.7142857142857,60.3571428571429,60.5333333333333
2018-05-01,14686,34,61,NA,NA,NA,"10:26:24",2.173463,8.21270019319399,18.1,17.85,162,NA,NA,NA,"22:08:00","06:23:30",495,99,488,7,495,8.13333333333333,"10pm","6am",0.014344262295082,"May","Tuesday",2018-04-29,2018,"May 2018",14248,10988.2857142857,10819.7142857143,11088.1,NA,NA,46,21.8571428571429,21.4285714285714,22.7333333333333,NA,NA,61,60.7142857142857,60.5,60.5
2018-05-02,13170,32,61,NA,NA,NA,"15:44:43",1.791904,8.13845682209166,15.5166666666667,14.5833333333333,163,NA,NA,NA,"22:18:00","06:28:30",490,96,467,19,490,7.78333333333333,"10pm","6am",0.0406852248394004,"May","Wednesday",2018-04-29,2018,"May 2018",14686,11298.1428571429,11263.6428571429,11150.2,NA,NA,34,23.1428571428571,22.5714285714286,23.1333333333333,NA,NA,61,60.7142857142857,60.5714285714286,60.4666666666667
2018-05-03,16501,36,61,NA,NA,NA,"09:52:28",2.208925,8.10348925382256,17.9,17.9,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2018-04-29,2018,"May 2018",13170,12130,11677.4285714286,11121.4,NA,NA,32,27,24.0714285714286,22.9,NA,NA,61,60.8571428571429,60.6428571428571,60.4666666666667
2018-05-04,13424,30,60,NA,NA,NA,"07:06:11",1.563295,8.15585030336565,12.75,12.75,155,NA,NA,NA,"21:40:00","06:28:30",528,97,512,15,528,8.53333333333333,"9pm","6am",0.029296875,"May","Friday",2018-04-29,2018,"May 2018",16501,13437.7142857143,12329.1428571429,11606.6333333333,NA,NA,36,31.4285714285714,25.8571428571429,24.0666666666667,NA,NA,61,61,60.7142857142857,60.4666666666667
2018-05-05,10901,15,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:05:30","08:12:30",607,98,591,15,607,9.85,"10pm","8am",0.0253807106598985,"May","Saturday",2018-04-29,2018,"May 2018",13424,14834.7142857143,12382.7142857143,11989.3,NA,NA,30,35.1428571428571,27,25.0333333333333,NA,NA,60,60.8571428571429,60.7142857142857,60.4333333333333
2018-05-06,11798,25,61,NA,NA,NA,"17:52:25",2.293127,8.18387584580648,18.7666666666667,18.7666666666667,167,NA,NA,NA,NA,NA,NA,100,153,0,153,NA,NA,NA,0,"May","Sunday",2018-05-06,2018,"May 2018",10901,13882.5714285714,12071.8571428571,12093.8333333333,NA,NA,15,34.1428571428571,25.0714285714286,25.2333333333333,NA,NA,58,60.4285714285714,60.5714285714286,60.3333333333333
2018-05-07,12545,38,59,NA,NA,NA,"10:28:29",2.114377,8.21360933583115,17.85,17.3666666666667,166,NA,NA,NA,"21:38:00","06:27:30",529,95,502,25,529,8.36666666666667,"9pm","6am",0.049800796812749,"May","Monday",2018-05-06,2018,"May 2018",11798,13532.5714285714,11961,11886.4666666667,NA,NA,25,31.1428571428571,24.5,24.6333333333333,NA,NA,61,60.4285714285714,60.5714285714286,60.3666666666667
2018-05-08,13516,39,58,NA,NA,NA,"10:08:29",2.208148,8.26484456657797,19.0833333333333,18.25,164,NA,NA,NA,"21:42:00","06:22:30",520,96,501,19,520,8.35,"9pm","6am",0.0379241516966068,"May","Tuesday",2018-05-06,2018,"May 2018",12545,13289.2857142857,12138.7857142857,11960.3333333333,NA,NA,38,30,25.9285714285714,25.1666666666667,NA,NA,59,60.1428571428571,60.4285714285714,60.3333333333333
2018-05-09,8402,34,56,NA,NA,NA,"13:04:20",2.198138,8.24182406503444,19,18.1166666666667,165,NA,NA,NA,NA,NA,NA,92,102,9,111,NA,NA,NA,0.0882352941176471,"May","Wednesday",2018-05-06,2018,"May 2018",13516,13122.1428571429,12210.1428571429,11993.9666666667,NA,NA,39,30.7142857142857,26.9285714285714,25.4333333333333,NA,NA,58,59.7142857142857,60.2142857142857,60.2333333333333
2018-05-10,11951,43,56,NA,NA,NA,"10:34:33",2.519766,8.38040781035488,21.1166666666667,21.1166666666667,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2018-05-06,2018,"May 2018",8402,12441,12285.5,11743.5333333333,NA,NA,34,31,29,25.4,NA,NA,56,59,59.9285714285714,60.0666666666667
2018-05-11,13868,51,57,NA,NA,NA,"11:23:21",2.269297,8.22574862024084,19.5166666666667,18.6666666666667,160,NA,NA,NA,"20:56:00","06:27:00",571,96,546,25,571,9.1,"8pm","6am",0.0457875457875458,"May","Friday",2018-05-06,2018,"May 2018",11951,11791,12614.3571428571,11520.0333333333,NA,NA,43,32,31.7142857142857,25.2666666666667,NA,NA,56,58.2857142857143,59.6428571428571,59.9
2018-05-12,7425,5,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,65,7,72,NA,NA,NA,0.107692307692308,"May","Saturday",2018-05-06,2018,"May 2018",13868,11854.4285714286,13344.5714285714,11763.8,NA,NA,51,35,35.0714285714286,26.8333333333333,NA,NA,57,57.8571428571429,59.3571428571429,59.7666666666667
2018-05-12,7425,5,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:18:30","08:18:00",599,98,589,10,599,9.81666666666667,"10pm","8am",0.0169779286926995,"May","Saturday",2018-05-06,2018,"May 2018",7425,11357.8571428571,12620.2142857143,11688.6,NA,NA,5,33.5714285714286,33.8571428571429,26.9333333333333,NA,NA,58,57.8571428571429,59.1428571428571,59.7
2018-05-13,10189,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Sunday",2018-05-13,2018,"May 2018",7425,10733.1428571429,12132.8571428571,11443.0333333333,NA,NA,5,30.7142857142857,30.9285714285714,25.6,NA,NA,58,57.4285714285714,58.9285714285714,59.6333333333333
2018-05-14,8654,32,57,NA,NA,NA,"11:13:31",2.471212,8.24831432241885,21.25,20.3833333333333,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2018-05-13,2018,"May 2018",10189,10396.5714285714,11842.9285714286,11433.5333333333,NA,NA,5,26,28,25,NA,NA,57,57.1428571428571,58.6428571428571,59.5333333333333
2018-05-15,7413,37,57,NA,NA,NA,"11:27:22",2.612499,8.20414987080697,22.2333333333333,21.4333333333333,165,NA,NA,NA,"22:08:30","06:27:30",499,99,493,4,499,8.21666666666667,"10pm","6am",0.00811359026369168,"May","Tuesday",2018-05-13,2018,"May 2018",8654,9702,11412.0714285714,11285.9666666667,NA,NA,32,25,27.8571428571429,24.9333333333333,NA,NA,57,57,58.3571428571429,59.4666666666667
2018-05-16,14449,47,57,NA,NA,NA,"10:07:38",3.12802,8.38123370907688,28.2833333333333,26.2166666666667,170,NA,NA,NA,"21:56:00","06:31:30",515,95,486,23,515,8.1,"9pm","6am",0.0473251028806584,"May","Wednesday",2018-05-13,2018,"May 2018",7413,9560.71428571429,11000.8571428571,11111.4666666667,11754.46,NA,37,25.4285714285714,28.2142857142857,25.3666666666667,25.29,NA,57,57.1428571428571,58.0714285714286,59.4
2018-05-17,17709,44,57,NA,NA,NA,"11:35:24",2.915039,8.30177572238313,26.3166666666667,24.2,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2018-05-13,2018,"May 2018",14449,9917.57142857143,10854.2857142857,11310.7333333333,11804.65,NA,47,26,29,26.3333333333333,25.74,NA,57,57.2857142857143,57.7857142857143,59.3
2018-05-18,13087,45,57,NA,NA,NA,"11:05:43",3.135184,8.29829020136192,28.25,26.0166666666667,167,NA,NA,NA,"22:21:30","06:25:30",484,97,471,13,484,7.85,"10pm","6am",0.0276008492569002,"May","Friday",2018-05-13,2018,"May 2018",17709,10466.2857142857,11160.3571428571,11655.1333333333,11943.94,NA,44,25,30,27.4333333333333,26.16,NA,57,57.2857142857143,57.5714285714286,59.2
2018-05-19,10952,1,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:27:00","08:59:30",632,98,622,10,632,10.3666666666667,"10pm","8am",0.0160771704180064,"May","Saturday",2018-05-13,2018,"May 2018",13087,11275.1428571429,11316.5,11845.4666666667,11917.32,NA,45,30.7142857142857,32.1428571428571,28.5666666666667,26.24,NA,57,57.1428571428571,57.5,59.1
2018-05-20,6903,6,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:12:00","09:05:00",533,99,528,5,533,8.8,"12am","9am",0.00946969696969697,"May","Sunday",2018-05-20,2018,"May 2018",10952,11779,11256.0714285714,11788.0666666667,11860.36,NA,1,30.1428571428571,30.4285714285714,28.1333333333333,25.82,NA,58,57.1428571428571,57.2857142857143,59.0333333333333
2018-05-21,11948,33,57,NA,NA,NA,"10:47:09",3.370317,8.25837253093206,30.1666666666667,27.8333333333333,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Monday",2018-05-20,2018,"May 2018",6903,11309.5714285714,10853.0714285714,11509.7333333333,11785.79,NA,6,30.2857142857143,28.1428571428571,26.9333333333333,25.56,NA,57,57.1428571428571,57.1428571428571,58.9333333333333
2018-05-22,10791,33,56,NA,NA,NA,"10:51:18",3.251437,8.30402065302203,29.6,27,166,NA,NA,NA,"22:02:30","06:28:30",506,98,498,8,506,8.3,"10pm","6am",0.0160642570281124,"May","Tuesday",2018-05-20,2018,"May 2018",11948,11780.1428571429,10741.0714285714,11463,11762.34,NA,33,30.4285714285714,27.7142857142857,26.9333333333333,25.55,NA,57,57.1428571428571,57.0714285714286,58.8
2018-05-23,12360,43,56,NA,NA,NA,"10:55:44",3.481673,8.27667235454526,31.35,28.8166666666667,166,NA,NA,NA,"22:50:00","06:22:00",452,98,445,7,452,7.41666666666667,"10pm","6am",0.0157303370786517,"May","Wednesday",2018-05-20,2018,"May 2018",10791,12262.7142857143,10911.7142857143,11487.5,11709.65,NA,33,29.8571428571429,27.6428571428571,27.4333333333333,25.47,NA,56,57,57.0714285714286,58.6333333333333
2018-05-24,11989,37,55,NA,NA,NA,"13:05:09",2.549138,8.37538022657071,24.4166666666667,21.35,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Thursday",2018-05-20,2018,"May 2018",12360,11964.2857142857,10940.9285714286,11482.2666666667,11628.01,NA,43,29.2857142857143,27.6428571428571,28.0333333333333,25.85,NA,56,56.8571428571429,57.0714285714286,58.4666666666667
2018-05-25,13282,33,58,NA,NA,NA,"12:19:03",2.508973,8.31017312661396,23.9,20.85,162,NA,NA,NA,"23:04:30","06:26:00",441,97,429,12,441,7.15,"11pm","6am",0.027972027972028,"May","Friday",2018-05-20,2018,"May 2018",11989,11147.1428571429,10806.7142857143,11637,11666.31,NA,37,28.2857142857143,26.6428571428571,29.1,26.17,NA,55,56.5714285714286,56.9285714285714,58.3
2018-05-26,6267,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:26:30","10:45:30",739,92,676,58,739,11.2666666666667,"10pm","10am",0.0857988165680473,"May","Saturday",2018-05-20,2018,"May 2018",13282,11175,11225.0714285714,11834.8333333333,11659.54,NA,33,26.5714285714286,28.6428571428571,30.0333333333333,25.97,NA,58,56.7142857142857,56.9285714285714,58.2333333333333
2018-05-27,13411,20,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,278,7,285,4.63333333333333,NA,NA,0.0251798561151079,"May","Sunday",2018-05-27,2018,"May 2018",6267,10505.7142857143,11142.3571428571,11922.2333333333,11554.07,NA,5,27.1428571428571,28.6428571428571,30.0666666666667,25.62,NA,57,56.5714285714286,56.8571428571429,58.1
2018-05-27,13411,20,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,98,4,102,NA,NA,NA,0.0408163265306122,"May","Sunday",2018-05-27,2018,"May 2018",13411,11435.4285714286,11372.5,11783.7333333333,11581.25,NA,20,29.1428571428571,29.7142857142857,30,25.61,NA,57,56.5714285714286,56.8571428571429,57.9666666666667
2018-05-28,7022,10,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22:19:30","06:47:30",508,98,497,10,508,8.28333333333333,"10pm","6am",0.0201207243460765,"May","Monday",2018-05-27,2018,"May 2018",13411,11644.4285714286,11712.2857142857,11755.8333333333,11611.1,NA,20,27.2857142857143,28.8571428571429,29.1333333333333,25.54,NA,57,56.5714285714286,56.8571428571429,57.8333333333333
2018-05-29,14967,78,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:01:00","07:14:00",433,98,425,8,433,7.08333333333333,"12am","7am",0.0188235294117647,"May","Tuesday",2018-05-27,2018,"May 2018",7022,11106,11684.3571428571,11514.9666666667,11542.31,NA,10,24,26.9285714285714,27.9333333333333,25.33,NA,56,56.5714285714286,56.7857142857143,57.6666666666667
2018-05-30,7593,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"May","Wednesday",2018-05-27,2018,"May 2018",14967,11478.4285714286,11721.3571428571,11524.3333333333,11591.44,NA,78,29,29.1428571428571,29.4,25.94,NA,56,56.5714285714286,56.7142857142857,57.5
2018-05-31,9230,31,56,NA,NA,NA,"08:59:49",2.784178,8.29089710978728,27.0666666666667,23.0833333333333,168,NA,NA,NA,NA,NA,NA,96,116,5,121,NA,NA,NA,0.0431034482758621,"May","Thursday",2018-05-27,2018,"May 2018",7593,10850.4285714286,10998.7857142857,11338.4333333333,11636.34,NA,11,25.2857142857143,26.7857142857143,28.7,26.01,NA,56,56.7142857142857,56.6428571428571,57.3333333333333
2018-05-31,9230,31,56,NA,NA,NA,"08:59:49",2.784178,8.29089710978728,27.0666666666667,23.0833333333333,168,NA,NA,NA,"22:02:00","06:25:30",503,98,491,12,503,8.18333333333333,"10pm","6am",0.0244399185336049,"May","Thursday",2018-05-27,2018,"May 2018",9230,10271.5714285714,10723.2857142857,11096.0666666667,11582.01,NA,31,25,25.7857142857143,28.5333333333333,25.98,NA,56,56.4285714285714,56.5714285714286,57.1666666666667
2018-06-01,13827,35,56,NA,NA,NA,"09:14:50",2.99683,8.36439393181017,28.3166666666667,25.0666666666667,166,NA,NA,NA,"22:03:30","06:29:00",505,97,487,15,505,8.11666666666667,"10pm","6am",0.0308008213552361,"June","Friday",2018-05-27,2018,"June 2018",9230,10694.8571428571,10600.2857142857,10956.2666666667,11536.27,NA,31,28.7142857142857,27.9285714285714,28.5666666666667,26.01,NA,56,56.2857142857143,56.4285714285714,57.0333333333333
2018-06-02,11080,15,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,84,3,87,NA,NA,NA,0.0357142857142857,"June","Saturday",2018-05-27,2018,"June 2018",13827,10754.2857142857,11094.8571428571,11053.8,11530.08,NA,35,30.8571428571429,30,29.2333333333333,26,NA,56,56.1428571428571,56.3571428571429,56.9666666666667
2018-06-02,11080,15,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00:34:00","10:51:00",617,97,600,17,617,10,"12am","10am",0.0283333333333333,"June","Saturday",2018-05-27,2018,"June 2018",11080,10421.2857142857,11032.8571428571,11029.8666666667,11532.84,NA,15,30.1428571428571,28.7142857142857,28.9,25.9,NA,58,56.2857142857143,56.4285714285714,56.8666666666667
2018-06-03,11727,12,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:44:00","10:15:00",631,98,618,13,631,10.3,"11pm","10am",0.0210355987055016,"June","Sunday",2018-06-03,2018,"June 2018",11080,11001,11053.5,10981.0333333333,11489.81,NA,15,30.8571428571429,27.4285714285714,28.1333333333333,25.69,NA,58,56.5714285714286,56.5714285714286,56.8333333333333
2018-06-04,7708,28,58,NA,NA,NA,"11:29:09",3.375947,8.2149788883929,29.0333333333333,27.7333333333333,166,NA,NA,NA,"22:11:00","06:26:30",495,96,477,18,495,7.95,"10pm","6am",0.0377358490566038,"June","Monday",2018-06-03,2018,"June 2018",11727,10538.1428571429,11008.2857142857,10921.4,11526.83,NA,12,21.4285714285714,25.2142857142857,27.2333333333333,25.72,NA,57,56.7142857142857,56.6428571428571,56.8
2018-06-05,10234,5,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21:27:00","06:20:00",533,96,513,20,533,8.55,"9pm","6am",0.0389863547758285,"June","Tuesday",2018-06-03,2018,"June 2018",7708,10554.5714285714,10702.5,10898.2666666667,11492.66,NA,28,23.8571428571429,24.5714285714286,27.0333333333333,25.97,NA,58,57,56.8571428571429,56.8666666666667
2018-06-06,10176,30,57,NA,NA,NA,"09:27:09",1.792202,8.16500223375118,14.6833333333333,14.6333333333333,168,NA,NA,NA,"21:49:00","06:18:30",509,96,490,19,509,8.16666666666667,"9pm","6am",0.0387755102040816,"June","Wednesday",2018-06-03,2018,"June 2018",10234,10698,10484.7857142857,10841.0333333333,11449.47,NA,5,20.1428571428571,22.5714285714286,25.7666666666667,25.64,NA,57,57.1428571428571,56.7857142857143,56.9
2018-06-06,10176,30,57,NA,NA,NA,"09:41:59",1.28978,8.43813156765753,17.7333333333333,10.8833333333333,172,NA,NA,NA,"21:49:00","06:18:30",509,96,490,19,509,8.16666666666667,"9pm","6am",0.0387755102040816,"June","Wednesday",2018-06-03,2018,"June 2018",10176,10833.1428571429,10764,10717.9666666667,11410.59,NA,30,20,24.3571428571429,25.0666666666667,25.66,NA,57,57.2857142857143,56.7857142857143,56.9
2018-06-07,10493,28,57,NA,NA,NA,"17:31:14",3.154155,8.33820785598679,30.9666666666667,26.3,163,NA,NA,NA,"21:56:00","07:29:00",573,98,561,12,573,9.35,"9pm","7am",0.0213903743315508,"June","Thursday",2018-06-03,2018,"June 2018",10176,10311.5714285714,10532.9285714286,10809.6666666667,11391.97,NA,30,19.2857142857143,25.0714285714286,25.9,25.67,NA,57,57.4285714285714,56.7857142857143,56.8666666666667
2018-06-08,9166,28,56,NA,NA,NA,"18:41:08",3.318849,8.32115792754255,30.65,27.6166666666667,165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"June","Friday",2018-06-03,2018,"June 2018",10493,10227.7142857143,10324.5,10911.9333333333,11359.51,NA,28,21.1428571428571,25.6428571428571,26.6666666666667,25.69,NA,57,57.2857142857143,56.7857142857143,56.8333333333333
2018-06-09,12424,32,57,NA,NA,NA,"11:03:14",3.1464,8.26341215357234,30.0333333333333,26,165,NA,NA,NA,"01:08:30","08:14:00",425,97,412,12,425,6.86666666666667,"1am","8am",0.029126213592233,"June","Saturday",2018-06-03,2018,"June 2018",9166,9954.28571428571,10477.6428571429,10877.8333333333,11358.1,NA,28,23,26.9285714285714,27.4333333333333,25.8,NA,56,57,56.7857142857143,56.8
2018-06-10,16719,42,58,NA,NA,NA,"15:57:08",3.265312,8.31977669106862,35.2,27.1666666666667,153,NA,NA,NA,"00:30:00","08:26:00",476,98,466,10,476,7.76666666666667,"12am","8am",0.0214592274678112,"June","Sunday",2018-06-10,2018,"June 2018",12424,10053.8571428571,10296,11003.5,11339.56,NA,32,25.8571428571429,23.6428571428571,27.4333333333333,25.92,NA,57,57,56.8571428571429,56.8
2018-06-11,14160,33,59,NA,NA,NA,"10:31:10",3.029309,8.28021615930674,28.9833333333333,25.0833333333333,158,NA,NA,NA,"23:20:30","07:01:00",460,94,434,26,460,7.23333333333333,"11pm","7am",0.0599078341013825,"June","Monday",2018-06-10,2018,"June 2018",16719,11341.1428571429,10947.8571428571,11313.7,11286.57,NA,42,27.8571428571429,25.8571428571429,27.6,25.06,NA,58,57,57,56.8333333333333
2018-06-12,9284,13,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,79,5,84,NA,NA,NA,0.0632911392405063,"June","Tuesday",2018-06-10,2018,"June 2018",14160,11902,11300,11304.0666666667,11302.23,NA,33,31.8571428571429,26,27.1333333333333,25.07,NA,59,57.2857142857143,57.2142857142857,56.9
2018-06-12,9284,13,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23:05:00","08:51:00",586,97,565,15,586,9.41666666666667,"11pm","8am",0.0265486725663717,"June","Tuesday",2018-06-10,2018,"June 2018",9284,11774.5714285714,11303.8571428571,11023.2333333333,11341.65,NA,13,29.4285714285714,24.7142857142857,26.1,25.18,NA,58,57.4285714285714,57.3571428571429,56.9333333333333
